                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     156                                      726                  1.3999999999999999E+000                  2.0000000000000000E-002                  1.0142001467511917E+007                  3.9054107453462231E+005                  5.6521910597460947E+003                  2.4532838571803683E+000                  1.6334031691354809E+000                 -2.2732586865941955E+000                  6.9998425359247429E-001                  4.5440188949176562E-005                  2.7997027153405962E-001                  3.4466752947556237E-003                  1.0105854367194061E-003                  9.3805276999111894E-003                  2.0850244238750371E-003                  1.3999999999999997E+000                  0.0000000000000000E+000                  9.7999785386991678E-001                  4.3859627838212363E-005                  3.9195828537662170E-001                  4.8256299525394645E-003                  1.4144877139185249E-003                  1.3132738704782486E-002                  2.9190341934250512E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7657659153323457E+004                  1.1518496231443569E+007                  5.7066368243626766E+009                  4.7242797295740310E-002                  4.7242797295740331E-002                  0.0000000000000000E+000                  1.8937822177605718E-003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.2005722551115406E+014                               "r24.08.1"                               "gfortran"                                 "12.2.0"                  "aarch64-macos-22.10.1"                                 "CRMATH"                               "20250501"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.3999999999999997E+000                  2.1309339387322343E-001                  3.7523764439921394E+000                 -6.9325357263198475E+000                  4.6237371291356464E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7138701765522733E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.3999999999985999E+000                  2.1309283256840481E-001                  3.7527363632460684E+000                 -6.9300374140087504E+000                  4.6265958645438277E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7237610195589082E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.3999999999968500E+000                  2.1309213495894910E-001                  3.7531387352590322E+000                 -6.9272858900257628E+000                  4.6297503422662150E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7347204055573343E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.3999999999950998E+000                  2.1309144175197850E-001                  3.7537458537768083E+000                 -6.9232047216830273E+000                  4.6344395395433278E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7511042697556157E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.3999999999916000E+000                  2.1309006829567001E-001                  3.7549748605950284E+000                 -6.9152063953987648E+000                  4.6436688378469988E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7836638085809995E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.3999999999845998E+000                  2.1308737147155157E-001                  3.7579127489771964E+000                 -6.8973474921416118E+000                  4.6644709394165886E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.8585658273387645E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.3999999999670998E+000                  2.1308090082794975E-001                  3.7612764496507198E+000                 -6.8794823588677083E+000                  4.6857070730909118E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9366415806480678E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.3999999999583499E+000                  2.1307779579141520E-001                  3.7635897871727857E+000                 -6.8681992773313265E+000                  4.6993090820273515E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9876334492937123E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.3999999999495998E+000                  2.1307477032157082E-001                  3.7671750966085908E+000                 -6.8521574819015614E+000                  4.7189457516646769E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.0624518371802929E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.3999999999320998E+000                  2.1306893863311524E-001                  3.7723148440240313E+000                 -6.8324386846135754E+000                  4.7438201172628052E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.1582899764771255E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.3999999999145998E+000                  2.1306336558715630E-001                  3.7778514053192378E+000                 -6.8144672431682221E+000                  4.7673478200026596E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.2495099710464240E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.3999999998970998E+000                  2.1305801825005172E-001                  3.7838432915688633E+000                 -6.7981642978769985E+000                  4.7896672280936059E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.3355924057232794E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.3999999998795998E+000                  2.1305286773850443E-001                  3.7903657644335853E+000                 -6.7834886127818494E+000                  4.8108964231901972E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.4158969653720227E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.3999999998620998E+000                  2.1304788819105397E-001                  3.7975187737345166E+000                 -6.7704410487542912E+000                  4.8311369821929944E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.4896086921225048E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.3999999998445998E+000                  2.1304305585611100E-001                  3.8039510726164623E+000                 -6.7611368790930451E+000                  4.8469156740448947E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.5435422714663945E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.3999999998336623E+000                  2.1304009958295722E-001                  3.8092280676287102E+000                 -6.7546943131724966E+000                  4.8586749639110192E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.5815712129856133E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.3999999998227248E+000                  2.1303718678207748E-001                  3.8148770864344650E+000                 -6.7489423094186227E+000                  4.8701245294911599E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.6160041982586593E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.3999999998117874E+000                  2.1303431224791336E-001                  3.8209223140398723E+000                 -6.7438916606582646E+000                  4.8812802722217139E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.6466172451906739E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.3999999998008497E+000                  2.1303147089355720E-001                  3.8273854776402612E+000                 -6.7395527248191360E+000                  4.8921568998524689E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.6732024268469447E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.3999999997899122E+000                  2.1302865773024232E-001                  3.8342882900642428E+000                 -6.7359382596690445E+000                  4.9027680430393339E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.6955525041910568E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.3999999997789747E+000                  2.1302586782864896E-001                  3.8416454864901248E+000                 -6.7330563883989951E+000                  4.9131263580433275E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.7135064238083611E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.3999999997680370E+000                  2.1302309632563057E-001                  3.8494411864488813E+000                 -6.7308869331123509E+000                  4.9232436174726786E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.7271008937831604E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.3999999997570995E+000                  2.1302033858007052E-001                  3.8575885935511405E+000                 -6.7293402840381740E+000                  4.9331307906870752E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.7368342438283487E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.3999999997461621E+000                  2.1301759058591935E-001                  3.8638348416416939E+000                 -6.7284917527448993E+000                  4.9404013834904719E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.7421889616806141E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.3999999997406931E+000                  2.1301621925125008E-001                  3.8679858172513160E+000                 -6.7279943918400065E+000                  4.9451817527681357E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.7453324633240966E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  1.3999999997352246E+000                  2.1301484947318583E-001                  3.8741507916068625E+000                 -6.7273073787566533E+000                  4.9522551604305152E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.7496805644038158E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  1.3999999997242871E+000                  2.1301211420857377E-001                  3.8820972262558611E+000                 -6.7263338710952789E+000                  4.9615108841302087E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.7558536858320516E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  1.3999999997133494E+000                  2.1300938501691044E-001                  3.8896045093684743E+000                 -6.7251555113320158E+000                  4.9705736837097314E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.7633443443059081E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  1.3999999997024120E+000                  2.1300666316901112E-001                  3.8966153858197559E+000                 -6.7237016775635920E+000                  4.9794514417213440E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.7726142183018904E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.3999999996914745E+000                  2.1300395036654979E-001                  3.9031279873261586E+000                 -6.7219573928546996E+000                  4.9881515671131744E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.7837771071244137E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  1.3999999996805368E+000                  2.1300124838730800E-001                  3.9091687612692203E+000                 -6.7199372400697932E+000                  4.9966810324121624E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.7967616581824041E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  1.3999999996695993E+000                  2.1299855889725333E-001                  3.9175492480843559E+000                 -6.7165833742763352E+000                  5.0091694354566991E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.8184525688406278E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  1.3999999996477244E+000                  2.1299322114867586E-001                  3.9272644533847045E+000                 -6.7112291571460565E+000                  5.0252817048377469E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.8534298897979236E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  1.3999999996258494E+000                  2.1298794860954326E-001                  3.9336711416635848E+000                 -6.7067307638516844E+000                  5.0369859277723785E+000                  6.9999999904846244E-001                  2.8000000095153760E-001                  2.0000000000000018E-002                  2.8831517919569608E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
