                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       1                                      677                  1.3999999999999999E+000                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  4.7628517697492034E+003                  3.7644852403842366E+000                  2.8495207849446538E+000                 -4.8870577163492790E+000                  7.0000000000000007E-001                  2.9797635251138442E-005                  2.7997020236474890E-001                  3.4468833607861319E-003                  1.0103427409336066E-003                  9.3805276451495410E-003                  2.0850244238750366E-003                  1.3999999999999997E+000                  0.0000000000000000E+000                  9.8000000000000020E-001                  4.1716689351593805E-005                  3.9195828331064847E-001                  4.8256367051005868E-003                  1.4144798373070485E-003                  1.3132738703209362E-002                  2.9190341934250521E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0686542194507267E+004                  4.3028831426960938E+006                  3.7189679613595810E+009                  3.2522904812653664E-006                  3.2522904812653681E-006                  0.0000000000000000E+000                  1.3012707637131184E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1557600000000002E+002                               "r24.08.1"                               "gfortran"                                 "12.2.0"                  "aarch64-macos-22.10.1"                                 "CRMATH"                               "20250501"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.3999999999999997E+000                  4.5477182914766234E-001                  3.6778939842631044E+000                 -7.0520055782374564E+000                  4.4294298819131956E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3015816048015269E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.3999999999985999E+000                  4.5477168994976053E-001                  3.6779545636543260E+000                 -7.0515822501831131E+000                  4.4299140028303503E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3028513023281291E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.3999999999968500E+000                  4.5477151612172073E-001                  3.6780219150294742E+000                 -7.0511125588135988E+000                  4.4304512836378507E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3042615081670031E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.3999999999950998E+000                  4.5477134248136530E-001                  3.6781229987017556E+000                 -7.0504093227612206E+000                  4.4312559618954195E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3063757652660758E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.3999999999916000E+000                  4.5477099576191149E-001                  3.6783253997204843E+000                 -7.0490075437546240E+000                  4.4328608644708014E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3106004015315144E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.3999999999845998E+000                  4.5477030455514583E-001                  3.6787987168982883E+000                 -7.0457606812642917E+000                  4.4365827562835287E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3204382428345854E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.3999999999670998E+000                  4.5476858939476433E-001                  3.6794790016524410E+000                 -7.0411811490670013E+000                  4.4418450989026406E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3344396899196763E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.3999999999495998E+000                  4.5476689220531480E-001                  3.6805048643427982E+000                 -7.0344349542054321E+000                  4.4496210740734359E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3553364217345019E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.3999999999145998E+000                  4.5476355008806113E-001                  3.6825785267120885E+000                 -7.0213701146531164E+000                  4.4647678651883966E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3967407221340543E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
